date,day_of_week,month,year,quarter,is_holiday,is_national_holiday,is_payday,is_weekend,dcoilwtico,onpromotion,transactions,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_std_7,rolling_min_7,rolling_max_7,rolling_mean_14,rolling_std_14,rolling_min_14,rolling_max_14,rolling_mean_28,rolling_std_28,rolling_min_28,rolling_max_28,unit_sales,store_nbr,family
2014-03-17,0,3,2014,1,0,0,0,0,98.43,0.0,2360.2467674926547,10511.824767885751,9773.188463921082,10434.666119006062,9613.914082564323,9834.322042941083,303.20532387843485,9669.621380312863,10511.824767885751,9928.818850810367,360.7191489808376,9669.621380312863,10511.824767885751,9849.586604345577,396.8592203499882,9552.865787395236,11053.582900521325,9696.430509585,51,GROCERY I
2014-03-18,1,3,2014,1,0,0,0,0,100.08,0.0,2360.044514331369,9696.430509585,9773.188463921082,10434.666119006062,9681.040025581171,9823.356620893073,307.14705698628563,9669.621380312863,10511.824767885751,9876.08773585172,334.058130978664,9669.621380312863,10511.824767885751,9852.533619596317,395.3478344560002,9552.865787395236,11053.582900521325,9696.430509585,51,GROCERY I
2014-03-19,2,3,2014,1,0,0,0,0,100.71,0.0,2359.8653888389804,9696.430509585,9773.188463921082,9773.188463921082,9681.040025581171,9812.39119884506,310.58750728391226,9669.621380312863,10511.824767885751,9823.356620893073,295.09734709127883,9669.621380312863,10511.824767885751,9853.08327973931,395.1112006753269,9552.865787395236,11053.582900521325,9696.430509585,51,GROCERY I
2014-03-20,3,3,2014,1,0,0,0,0,99.68,0.0,2359.723831543563,9696.430509585,9669.621380312863,9669.621380312863,9552.865787395236,9801.425776797047,313.54317665150916,9669.621380312863,10511.824767885751,9817.873909869066,296.8092274456444,9669.621380312863,10511.824767885751,9853.632939882304,394.8736316302703,9552.865787395236,11053.582900521325,9568.256271399065,51,GROCERY I
2014-03-21,4,3,2014,1,0,0,0,0,99.97,0.0,2359.6321979984687,9568.256271399065,9669.621380312863,9669.621380312863,9552.865787395236,9786.945046952222,322.8476731384386,9568.256271399065,10511.824767885751,9810.633544946653,301.8966404883574,9568.256271399065,10511.824767885751,9854.1826000253,394.4499450570842,9552.865787395236,11053.582900521325,9568.256271399065,51,GROCERY I
2014-03-22,5,3,2014,1,0,0,0,1,99.97,0.0,2359.5906881915225,9568.256271399065,9669.621380312863,9669.621380312863,9552.865787395236,9772.464317107393,331.1534934504913,9568.256271399065,10511.824767885751,9803.393180024239,306.71572302688384,9568.256271399065,10511.824767885751,9854.732260168295,394.0250077367242,9552.865787395236,11053.582900521325,9568.256271399065,51,GROCERY I
2014-03-23,6,3,2014,1,0,0,0,1,99.97,0.0,2359.601498602118,9568.256271399065,10511.824767885751,10511.824767885751,10395.069174968126,9757.983587262564,338.53415211083365,9568.256271399065,10511.824767885751,9796.152815101825,311.27893783249,9568.256271399065,10511.824767885751,9855.281920311287,393.5988156181938,9552.865787395236,11053.582900521325,10410.459658971955,51,GROCERY I
2014-03-24,0,3,2014,1,0,0,0,0,100.05,0.0,2359.665097106847,10410.459658971955,9696.430509585,9773.188463921082,9681.040025581171,9743.502857417736,301.00190770837617,9568.256271399065,10410.459658971955,9788.91245017941,294.0541730362969,9568.256271399065,10511.824767885751,9855.831580454278,394.39049686131864,9552.865787395236,11053.582900521325,9696.430509585,51,GROCERY I
2014-03-25,1,3,2014,1,0,0,0,0,99.66,0.0,2359.7706002096124,9696.430509585,9696.430509585,9773.188463921082,9681.040025581171,9743.502857417736,301.00190770837617,9568.256271399065,10410.459658971955,9783.429739155403,295.0836857506727,9568.256271399065,10511.824767885751,9856.381240597273,394.1485188491138,9552.865787395236,11053.582900521325,9696.430509585,51,GROCERY I
2014-03-26,2,3,2014,1,0,0,0,0,100.61,0.0,2359.905527171448,9696.430509585,9696.430509585,9773.188463921082,9681.040025581171,9743.502857417736,301.00190770837617,9568.256271399065,10410.459658971955,9777.947028131399,296.00027303724715,9568.256271399065,10511.824767885751,9856.930900740268,393.90559678064136,9552.865787395236,11053.582900521325,9696.430509585,51,GROCERY I
2014-03-27,3,3,2014,1,0,0,0,0,101.25,0.0,2360.037493334476,9696.430509585,9568.256271399065,9669.621380312863,9552.865787395236,9743.502857417736,301.00190770837617,9568.256271399065,10410.459658971955,9772.46431710739,296.8049811000983,9568.256271399065,10511.824767885751,9857.480560883263,393.66172890821707,9552.865787395236,11053.582900521325,9568.256271399065,51,GROCERY I
2014-03-28,4,3,2014,1,0,0,0,0,101.73,0.0,2360.142003625248,9568.256271399065,9568.256271399065,9669.621380312863,9552.865787395236,9743.502857417736,301.00190770837617,9568.256271399065,10410.459658971955,9765.223952184979,300.7173339738398,9568.256271399065,10511.824767885751,9858.030221026258,393.2311592178047,9552.865787395236,11053.582900521325,9568.256271399065,51,GROCERY I
2014-03-29,5,3,2014,1,0,0,0,1,101.73,0.0,2360.2313135147792,9568.256271399065,9568.256271399065,9669.621380312863,9552.865787395236,9743.502857417736,301.00190770837617,9568.256271399065,10410.459658971955,9757.983587262564,304.3940246971177,9568.256271399065,10511.824767885751,9858.579881169251,392.799319908119,9552.865787395236,11053.582900521325,9568.256271399065,51,GROCERY I
2014-03-30,6,3,2014,1,0,0,0,1,101.73,0.0,2360.3048893172845,9568.256271399065,10410.459658971955,10511.824767885751,11053.582900521325,9743.502857417736,301.00190770837617,9568.256271399065,10410.459658971955,9750.74322234015,307.8434971909532,9568.256271399065,10511.824767885751,9859.129541312244,392.36620678712075,9568.256271399065,11053.582900521325,10410.459658971955,51,GROCERY I
2014-03-31,0,3,2014,1,0,0,1,0,101.57,0.0,2360.360272591231,10410.459658971955,9696.430509585,9696.430509585,10434.666119006062,9743.502857417736,301.00190770837617,9568.256271399065,10410.459658971955,9743.502857417736,289.19327863890896,9568.256271399065,10410.459658971955,9836.16085411405,334.3959651602696,9568.256271399065,10511.824767885751,9681.040025581171,51,GROCERY I
