date,day_of_week,month,year,quarter,is_holiday,is_national_holiday,is_payday,is_weekend,dcoilwtico,onpromotion,transactions,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_std_7,rolling_min_7,rolling_max_7,rolling_mean_14,rolling_std_14,rolling_min_14,rolling_max_14,rolling_mean_28,rolling_std_28,rolling_min_28,rolling_max_28,unit_sales,store_nbr,family
2014-03-17,0,3,2014,1,0,0,0,0,98.43,0.0,2806.3261897646066,6061.6516138747775,5576.432999264142,6781.516427439381,5701.283686462389,5700.568126034862,162.90509960228653,5576.432999264142,6061.6516138747775,5803.305667545383,457.58056422410385,5444.633823886091,6845.009131439071,5819.017650543616,485.24558965317647,5444.633823886091,7634.928022682051,5655.840333626785,24,GROCERY I
2014-03-18,1,3,2014,1,0,0,0,0,100.08,0.0,2806.136007408512,5655.840333626785,5641.470361506296,6845.009131439071,5678.77940264764,5711.91203094381,155.41272219685447,5627.97011101684,6061.6516138747775,5722.900232273055,361.22429676567293,5444.633823886091,6845.009131439071,5817.3946736566295,485.7297075858505,5444.633823886091,7634.928022682051,5674.851870096342,24,GROCERY I
2014-03-19,2,3,2014,1,0,0,0,0,100.71,0.0,2805.9931306928097,5674.851870096342,5675.72182628296,5502.044392773454,5695.1771667154335,5716.680817885245,153.3899837834197,5627.97011101684,6061.6516138747775,5639.317570748573,162.11446779150208,5444.633823886091,6061.6516138747775,5817.254404636939,485.7717847434869,5444.633823886091,7634.928022682051,5674.851870096342,24,GROCERY I
2014-03-20,3,3,2014,1,0,0,0,0,99.68,0.0,2805.9049732408666,5674.851870096342,5627.97011101684,5444.633823886091,5652.231245113677,5716.5565384300135,153.4290479411881,5627.97011101684,6061.6516138747775,5651.660961985923,157.36778074419706,5444.633823886091,6061.6516138747775,5816.528501186259,485.97610826237013,5444.633823886091,7634.928022682051,5618.944661503,24,GROCERY I
2014-03-21,4,3,2014,1,0,0,0,0,99.97,0.0,2805.8743030869027,5618.944661503,5640.058917986257,5453.992086636612,5623.602830121327,5715.267188499465,154.33282376383698,5618.944661503,6061.6516138747775,5664.111736101417,146.2294969073322,5453.992086636612,6061.6516138747775,5815.339694628734,486.43339975375005,5444.633823886091,7634.928022682051,5619.675297570029,24,GROCERY I
2014-03-22,5,3,2014,1,0,0,0,1,99.97,0.0,2805.895199601508,5619.675297570029,5680.671052312757,5480.250631986297,5676.524922476491,5712.355242725719,156.1697221007058,5618.944661503,6061.6516138747775,5675.946251168089,134.11917905558835,5480.250631986297,6061.6516138747775,5815.199425609046,486.4913000191172,5444.633823886091,7634.928022682051,5671.402966220002,24,GROCERY I
2014-03-23,6,3,2014,1,0,0,0,1,99.97,0.0,2805.958288536246,5671.402966220002,6061.6516138747775,5834.855969230418,6042.157429162235,5711.031230426755,156.52200195444902,5618.944661503,6061.6516138747775,5689.5999893276385,121.83132306217642,5576.432999264142,6061.6516138747775,5815.016498599884,486.5463345076143,5444.633823886091,7634.928022682051,6042.885238190793,24,GROCERY I
2014-03-24,0,3,2014,1,0,0,0,0,100.05,0.0,2806.059677785604,6042.885238190793,5655.840333626785,5576.432999264142,5695.1771667154335,5708.350319614757,149.5197538651185,5618.944661503,6042.885238190793,5704.459222824808,150.27598674876666,5576.432999264142,6061.6516138747775,5815.042491779475,486.5589379640655,5444.633823886091,7634.928022682051,5674.2380133057095,24,GROCERY I
2014-03-25,1,3,2014,1,0,0,0,0,99.66,0.0,2806.1960202401347,5674.2380133057095,5674.851870096342,5641.470361506296,5654.84608921734,5710.978559568888,148.60178221889058,5618.944661503,6042.885238190793,5711.44529525635,146.08129274915356,5618.944661503,6061.6516138747775,5814.294664871986,486.7660381495422,5444.633823886091,7634.928022682051,5674.2380133057095,24,GROCERY I
2014-03-26,2,3,2014,1,0,0,0,0,100.61,0.0,2806.3737680076188,5674.2380133057095,5674.851870096342,5675.72182628296,5684.078647140462,5710.890865741655,148.62683376373818,5618.944661503,6042.885238190793,5713.785841813452,145.133325825881,5618.944661503,6061.6516138747775,5814.987233589427,486.54451801630154,5444.633823886091,7634.928022682051,5674.2380133057095,24,GROCERY I
2014-03-27,3,3,2014,1,0,0,0,0,101.25,0.0,2806.551979725162,5674.2380133057095,5618.944661503,5627.97011101684,5628.17143854712,5710.803171914421,148.65182073160094,5618.944661503,6042.885238190793,5713.679855172219,145.16379969529277,5618.944661503,6061.6516138747775,5814.635782381042,486.64612448343115,5444.633823886091,7634.928022682051,5618.330804712367,24,GROCERY I
2014-03-28,4,3,2014,1,0,0,0,0,101.73,0.0,2806.6963017404046,5618.330804712367,5619.675297570029,5640.058917986257,5628.902074614149,5710.715478087188,148.71520980855496,5618.330804712367,6042.885238190793,5712.991333293328,145.6237295627126,5618.330804712367,6061.6516138747775,5814.284331172659,486.7893071138948,5444.633823886091,7634.928022682051,5619.061440779396,24,GROCERY I
2014-03-29,5,3,2014,1,0,0,0,1,101.73,0.0,2806.8090611836155,5619.061440779396,5671.402966220002,5680.671052312757,5690.354747970128,5710.627784259955,148.7780091417999,5618.330804712367,6042.885238190793,5711.491513492837,146.53792185114597,5618.330804712367,6061.6516138747775,5813.932879964275,486.93163770072675,5444.633823886091,7634.928022682051,5671.402966220002,24,GROCERY I
2014-03-30,6,3,2014,1,0,0,0,1,101.73,0.0,2806.883122649381,5671.402966220002,6042.885238190793,6061.6516138747775,7634.928022682051,5710.627784259955,148.7780091417999,5618.330804712367,6042.885238190793,5710.829507343355,146.70870360919798,5618.330804712367,6061.6516138747775,5813.256030616057,487.1229112725453,5444.633823886091,7634.928022682051,6042.885238190793,24,GROCERY I
2014-03-31,0,3,2014,1,0,0,1,0,101.57,0.0,2806.9168588566945,6042.885238190793,5674.2380133057095,5655.840333626785,6781.516427439381,5710.627784259957,148.7780091417999,5618.330804712367,6042.885238190793,5709.489051937356,143.30292571996787,5618.330804712367,6042.885238190793,5756.39735974137,336.1280079204385,5444.633823886091,6845.009131439071,5674.851870096342,24,GROCERY I
